Unnamed: 0,id,region,profit,cost,sales,profitable
0,51322,US,0.54,435183.33,670182,Yes
0,51328,US,0.01,842874.26,851303,Yes
0,51330,US,0.94,575623.3,1116709,Yes
0,51340,US,0.85,326467.86,603966,Yes
0,51369,US,0.05,284895.91,299141,Yes
0,51380,US,0.59,661214.81,1051332,Yes
0,51402,US,0.76,717630.5,1263030,Yes
0,51410,US,0.49,489363.95,729152,Yes
0,51413,US,0.57,303131.73,475917,Yes
0,51421,US,0.87,878061.52,1641975,Yes
0,51432,US,0.41,693854.93,978335,Yes
0,51433,US,0.09,462081.34,503669,Yes
0,51440,US,0.13,109652.66,123908,Yes
0,51453,US,0.7,463930.03,788681,Yes
0,51454,US,0.63,788093.64,1284593,Yes
0,51456,US,0.03,961466.0,990310,Yes
0,51463,US,0.84,213509.0,392857,Yes
0,51465,US,0.91,447439.28,854609,Yes
0,51466,US,0.39,618771.21,860092,Yes
0,51472,US,0.96,539427.83,1057279,Yes
0,51495,US,0.22,476178.36,580938,Yes
0,51519,US,0.87,481905.33,901163,Yes
0,51521,US,0.46,654654.5,955796,Yes
0,51556,US,0.83,793769.26,1452598,Yes
0,51564,US,0.09,318049.95,346674,Yes
0,51571,US,0.38,897746.44,1238890,Yes
0,51606,US,0.88,905769.72,1702847,Yes
0,51611,US,0.63,623220.6,1015850,Yes
0,51617,US,0.77,837503.3,1482381,Yes
0,51623,US,0.99,764385.92,1521128,Yes
0,51627,US,0.8,624810.9,1124660,Yes
0,51632,US,0.61,208586.09,335824,Yes
0,51649,US,0.81,882587.9,1597484,Yes
0,51653,US,0.3,478629.21,622218,Yes
0,51679,US,0.26,522367.17,658183,Yes
0,51702,US,0.89,953208.1,1801563,Yes
0,51704,US,0.22,265129.89,323458,Yes
0,51712,US,0.86,450800.83,838490,Yes
0,51734,US,0.15,616610.39,709102,Yes
0,51758,US,0.27,125982.08,159997,Yes
0,51765,US,0.83,998956.59,1828091,Yes
0,51778,US,0.82,390192.18,710150,Yes
0,51785,US,0.34,251251.4,336677,Yes
0,51789,US,0.17,990424.3,1158796,Yes
0,51804,US,0.41,650868.12,917724,Yes
0,51837,US,0.88,100898.72,189690,Yes
0,51840,US,0.13,550709.22,622301,Yes
0,51849,US,0.45,151033.48,218999,Yes
0,51860,US,0.98,679477.99,1345366,Yes
0,51875,US,0.61,486712.63,783607,Yes
0,51878,US,0.24,107208.15,132938,Yes
0,51905,US,0.11,776804.38,862253,Yes
0,51921,US,0.59,211113.08,335670,Yes
0,51927,US,0.99,603740.18,1201443,Yes
0,51936,US,0.84,305270.05,561697,Yes
0,51951,US,0.8,925201.21,1665362,Yes
0,51959,US,0.25,204905.02,256131,Yes
0,51970,US,0.23,592052.17,728224,Yes
0,51979,US,0.28,511993.49,655352,Yes
0,51989,US,0.56,457113.67,713097,Yes
0,51998,US,0.64,275444.06,451728,Yes
0,52006,US,0.44,325092.2,468133,Yes
0,52013,US,0.0,840997.71,840998,Yes
0,52014,US,0.08,456261.62,492763,Yes
0,52023,US,0.64,898285.81,1473189,Yes
0,52028,US,0.6,159268.08,254829,Yes
0,52048,US,0.16,330594.24,383489,Yes
0,52057,US,0.82,249927.12,454867,Yes
0,52065,US,0.46,846308.7,1235611,Yes
0,52080,US,0.98,410139.31,812076,Yes
0,52085,US,0.48,576875.12,853775,Yes
0,52101,US,0.11,788005.14,874686,Yes
0,52104,US,0.3,241750.82,314276,Yes
0,52106,US,0.96,224236.5,439504,Yes
0,52107,US,0.17,886409.6,1037099,Yes
0,52113,US,0.64,975466.16,1599765,Yes
0,52129,US,0.92,681112.25,1307736,Yes
0,52157,US,0.1,200397.53,220437,Yes
0,52177,US,0.84,323184.45,594659,Yes
0,52186,US,0.17,294802.81,344919,Yes
0,52201,US,0.53,359816.57,550519,Yes
0,52206,US,0.69,864594.54,1461165,Yes
0,52210,US,0.02,159828.75,163025,Yes
0,52232,US,0.83,590294.61,1080239,Yes
0,52247,US,0.49,687079.88,1023749,Yes
0,52253,US,0.55,422939.4,655556,Yes
0,52255,US,0.71,757926.46,1296054,Yes
0,52259,US,0.52,674446.96,1025159,Yes
0,52263,US,0.81,726784.94,1315481,Yes
0,52265,US,0.6,320368.19,512589,Yes
0,52274,US,0.56,516279.33,805396,Yes
0,52325,US,0.82,686015.61,1248548,Yes
0,52335,US,0.45,498369.23,722635,Yes
0,52342,US,0.81,960902.01,1739233,Yes
0,52373,US,0.53,821145.3,1256352,Yes
0,52381,US,0.03,993710.8,1023522,Yes
0,52437,US,0.79,490738.8,878422,Yes
0,52466,US,0.59,322000.86,511981,Yes
0,52471,US,0.8,794507.17,1430113,Yes
0,52475,US,0.06,699664.08,741644,Yes
0,52478,US,0.26,343201.83,432434,Yes
0,52485,US,0.06,799162.63,847112,Yes
0,52490,US,0.89,885093.51,1672827,Yes
0,52510,US,0.08,965426.16,1042660,Yes
0,52530,US,0.63,224412.24,365792,Yes
0,52537,US,0.49,406482.66,605659,Yes
0,52551,US,0.01,973426.51,983161,Yes
0,52564,US,0.14,909991.81,1037391,Yes
0,52573,US,0.08,399459.6,431416,Yes
0,52574,US,0.99,956509.19,1903453,Yes
0,52585,US,0.6,690583.34,1104933,Yes
0,52588,US,0.44,294749.75,424440,Yes
0,52591,US,0.1,844388.23,928827,Yes
0,52600,US,0.92,225202.93,432390,Yes
0,52610,US,0.22,863348.76,1053285,Yes
0,52616,US,0.59,171651.5,272926,Yes
0,52618,US,0.17,329729.13,385783,Yes
0,52619,US,0.76,175732.38,309289,Yes
0,52623,US,0.87,878981.89,1643696,Yes
0,52663,US,0.33,143793.89,191246,Yes
0,52668,US,0.99,309574.99,616054,Yes
0,52676,US,0.78,716742.54,1275802,Yes
0,52706,US,0.45,724285.46,1050214,Yes
0,52710,US,0.74,203415.21,353942,Yes
0,52712,US,0.35,343821.75,464159,Yes
0,52734,US,0.66,267715.93,444408,Yes
0,52744,US,0.56,825953.71,1288488,Yes
0,52759,US,0.64,939539.29,1540844,Yes
0,52767,US,0.02,172542.57,175993,Yes
0,52786,US,0.1,548336.21,603170,Yes
0,52799,US,0.25,169053.72,211317,Yes
0,52805,US,0.03,782326.5,805796,Yes
0,52810,US,0.46,915419.29,1336512,Yes
0,52827,US,0.59,677243.42,1076817,Yes
0,52828,US,0.4,253779.47,355291,Yes
0,52842,US,0.17,903829.6,1057481,Yes
0,52846,US,0.15,351042.95,403699,Yes
0,52852,US,0.22,715819.72,873300,Yes
0,52854,US,0.44,492370.7,709014,Yes
0,52877,US,0.51,692854.86,1046211,Yes
0,52883,US,0.18,303701.68,358368,Yes
0,52889,US,0.31,743085.72,973442,Yes
0,52897,US,0.37,977714.07,1339468,Yes
0,52918,US,0.51,336088.18,507493,Yes
0,52922,US,0.75,759795.15,1329642,Yes
0,52939,US,0.0,177535.24,177535,No
0,52948,US,0.72,831800.63,1430697,Yes
0,52950,US,1.0,973211.54,1946423,Yes
0,52962,US,0.31,872883.04,1143477,Yes
0,52970,US,0.4,597284.21,836198,Yes
0,52972,US,0.79,189698.78,339561,Yes
0,52974,US,0.55,878248.19,1361285,Yes
0,52978,US,0.68,786569.24,1321436,Yes
0,52991,US,0.21,110994.51,134303,Yes
0,52997,US,0.8,911228.35,1640211,Yes
0,53022,US,0.42,665233.23,944631,Yes
0,53041,US,0.76,480314.54,845354,Yes
0,53076,US,0.79,523034.78,936232,Yes
0,53077,US,0.31,825312.28,1081159,Yes
0,53087,US,0.88,548649.31,1031461,Yes
0,53097,US,0.43,462797.44,661800,Yes
0,53102,US,0.64,303179.28,497214,Yes
0,53107,US,0.83,906171.46,1658294,Yes
0,53123,US,0.59,955301.51,1518929,Yes
0,53125,US,0.36,713310.88,970103,Yes
0,53133,US,0.39,176052.13,244712,Yes
0,53139,US,0.29,349047.38,450271,Yes
0,53148,US,0.09,907921.85,989635,Yes
0,53153,US,0.82,433859.47,789624,Yes
0,53186,US,0.02,844450.88,861340,Yes
0,53195,US,0.42,313799.33,445595,Yes
0,53205,US,0.29,587110.57,757373,Yes
0,53236,US,0.52,834575.99,1268556,Yes
0,53294,US,0.57,734908.96,1153807,Yes
0,53296,US,0.06,999148.53,1059097,Yes
0,53316,US,0.72,898388.53,1545228,Yes
0,53372,US,0.91,867236.24,1656421,Yes
0,53378,US,0.32,682993.34,901551,Yes
0,53390,US,0.22,669838.23,817203,Yes
0,53393,US,0.7,198186.51,336917,Yes
0,53396,US,0.41,218396.05,307938,Yes
0,53397,US,0.67,329469.36,550214,Yes
0,53398,US,0.7,260453.43,442771,Yes
0,53427,US,0.0,800369.21,800369,No
0,53436,US,0.57,136340.28,214054,Yes
0,53439,US,0.52,360792.24,548404,Yes
0,53444,US,0.91,984546.9,1880485,Yes
0,53461,US,0.37,698861.02,957440,Yes
0,53463,US,0.16,965929.38,1120478,Yes
0,53493,US,0.21,682922.53,826336,Yes
0,53495,US,0.19,148631.01,176871,Yes
0,53506,US,0.68,241987.26,406539,Yes
0,53507,US,0.02,507672.81,517826,Yes
0,53514,US,0.78,888124.26,1580861,Yes
0,53531,US,0.5,220090.59,330136,Yes
0,53544,US,0.23,810644.48,997093,Yes
0,53546,US,0.86,136545.45,253975,Yes
0,53547,US,0.92,515457.35,989678,Yes
0,53549,US,0.61,237125.19,381772,Yes
0,53558,US,0.05,685613.69,719894,Yes
0,53563,US,0.69,767864.57,1297691,Yes
0,53581,US,0.67,182731.55,305162,Yes
0,53606,US,0.11,689692.44,765559,Yes
0,53651,US,0.93,293791.11,567017,Yes
0,53656,US,0.4,278297.19,389616,Yes
0,53677,US,0.22,316960.43,386692,Yes
0,53684,US,0.91,398513.77,761161,Yes
0,53685,US,0.76,123588.76,217516,Yes
0,53702,US,0.27,931616.0,1183152,Yes
0,53712,US,0.23,368427.75,453166,Yes
0,53714,US,0.89,276034.74,521706,Yes
0,53730,US,0.28,214972.65,275165,Yes
0,53741,US,0.47,238069.63,349962,Yes
0,53748,US,0.57,106865.7,167779,Yes
0,53754,US,0.59,678742.45,1079200,Yes
0,53767,US,0.01,347703.25,351180,Yes
0,53772,US,0.91,375953.12,718070,Yes
0,53775,US,0.26,694860.88,875525,Yes
0,53797,US,0.34,951642.53,1275201,Yes
0,53811,US,0.84,173732.13,319667,Yes
0,53813,US,0.11,247915.34,275186,Yes
0,53821,US,0.3,565387.18,735003,Yes
0,53850,US,0.03,137891.98,142029,Yes
0,53855,US,0.04,726825.78,755899,Yes
0,53863,US,0.02,323058.07,329519,Yes
0,53869,US,0.43,719192.71,1028446,Yes
0,53871,US,0.94,788338.05,1529376,Yes
0,53881,US,0.25,211930.83,264914,Yes
0,53916,US,0.02,880301.15,897907,Yes
0,53917,US,0.32,181358.25,239393,Yes
0,53923,US,0.14,537539.91,612795,Yes
0,53927,US,0.72,283424.09,487489,Yes
0,53933,US,0.18,470672.38,555393,Yes
0,53941,US,0.8,936648.76,1685968,Yes
0,53951,US,0.84,445421.17,819575,Yes
0,53954,US,0.47,871592.04,1281240,Yes
0,53956,US,0.25,821271.32,1026589,Yes
0,53986,US,0.73,461050.45,797617,Yes
0,53995,US,0.89,215441.45,407184,Yes
0,53997,US,0.1,146239.88,160864,Yes
0,54011,US,0.59,394824.7,627771,Yes
0,54021,US,0.62,666475.89,1079691,Yes
0,54026,US,0.18,841337.6,992778,Yes
0,54027,US,0.02,962316.62,981563,Yes
0,54069,US,0.3,718864.76,934524,Yes
0,54090,US,0.64,862910.72,1415174,Yes
0,54099,US,0.33,525174.69,698482,Yes
0,54101,US,0.27,293215.1,372383,Yes
0,54108,US,0.69,527714.13,891837,Yes
0,54119,US,0.57,138631.19,217651,Yes
0,54125,US,0.42,155434.1,220716,Yes
0,54132,US,0.19,936708.68,1114683,Yes
0,54133,US,0.43,779819.39,1115142,Yes
0,54138,US,0.85,164505.79,304336,Yes
0,54159,US,0.96,771409.96,1511964,Yes
0,54171,US,0.62,350126.17,567204,Yes
0,54176,US,0.27,311352.84,395418,Yes
0,54179,US,0.55,964180.14,1494479,Yes
0,54188,US,0.59,996747.3,1584828,Yes
0,54223,US,0.5,607475.74,911214,Yes
0,54227,US,0.4,726080.86,1016513,Yes
0,54233,US,0.78,373968.05,665663,Yes
0,54244,US,0.27,147490.3,187313,Yes
0,54248,US,0.37,604400.64,828029,Yes
0,54292,US,0.68,214559.61,360460,Yes
0,54294,US,0.14,452144.02,515444,Yes
0,54308,US,0.98,208011.9,411864,Yes
0,54323,US,0.47,546969.47,804045,Yes
0,54324,US,0.03,862363.09,888234,Yes
0,54337,US,0.07,429593.28,459665,Yes
0,54344,US,0.93,924834.6,1784931,Yes
0,54358,US,0.16,405731.73,470649,Yes
0,54364,US,0.79,654811.71,1172113,Yes
0,54374,US,0.43,820451.77,1173246,Yes
0,54379,US,0.79,181373.9,324659,Yes
0,54385,US,0.71,825895.6,1412281,Yes
0,54392,US,0.73,975827.85,1688182,Yes
0,54397,US,0.45,938727.25,1361155,Yes
0,54403,US,0.29,440141.05,567782,Yes
0,54425,US,0.2,965146.76,1158176,Yes
0,54427,US,0.49,593355.65,884100,Yes
0,54449,US,0.37,917278.0,1256671,Yes
0,54475,US,0.14,248552.83,283350,Yes
0,54493,US,0.21,693459.1,839086,Yes
0,54496,US,0.88,401627.97,755061,Yes
0,54502,US,0.87,787424.07,1472483,Yes
0,54504,US,0.07,639650.56,684426,Yes
0,54507,US,0.62,897763.71,1454377,Yes
0,54523,US,0.84,355279.84,653715,Yes
0,54551,US,0.06,554592.18,587868,Yes
0,54559,US,0.19,527138.41,627295,Yes
0,54561,US,0.13,234372.29,264841,Yes
0,54566,US,0.35,530590.92,716298,Yes
0,54575,US,0.65,662817.59,1093649,Yes
0,54596,US,0.61,487682.69,785169,Yes
0,54626,US,0.22,611823.06,746424,Yes
0,54630,US,0.98,679471.27,1345353,Yes
0,54643,US,0.23,714512.25,878850,Yes
0,54644,US,0.37,839092.46,1149557,Yes
0,54647,US,0.93,755170.43,1457479,Yes
0,54650,US,0.82,983288.39,1789585,Yes
0,54658,US,0.23,891694.09,1096784,Yes
0,54671,US,0.87,209684.45,392110,Yes
0,54695,US,0.59,910938.28,1448392,Yes
0,54700,US,0.96,742646.32,1455587,Yes
0,54708,US,0.88,821458.26,1544342,Yes
0,54714,US,0.68,367540.63,617468,Yes
0,54728,US,0.79,330461.47,591526,Yes
0,54738,US,0.8,676123.97,1217023,Yes
0,54749,US,0.01,622601.24,628827,Yes
0,54753,US,0.79,211381.15,378372,Yes
0,54755,US,0.42,321688.55,456798,Yes
0,54788,US,0.68,225336.52,378565,Yes
0,54799,US,0.94,380728.37,738613,Yes
0,54806,US,0.41,820470.48,1156863,Yes
0,54807,US,0.61,182122.3,293217,Yes
0,54812,US,0.48,387314.13,573225,Yes
0,54820,US,0.69,945867.47,1598516,Yes
0,54826,US,0.54,924052.89,1423041,Yes
0,54842,US,0.4,970126.29,1358177,Yes
0,54846,US,0.76,434356.49,764467,Yes
0,54849,US,0.64,842573.2,1381820,Yes
0,54856,US,0.85,382385.95,707414,Yes
0,54884,US,0.06,237214.36,251447,Yes
0,54895,US,0.61,934677.62,1504831,Yes
0,54904,US,0.48,897146.24,1327776,Yes
0,54953,US,0.69,473272.08,799830,Yes
0,54970,US,0.4,858979.95,1202572,Yes
0,54975,US,0.62,880560.06,1426507,Yes
0,54982,US,0.99,413183.76,822236,Yes
0,55007,US,0.4,314440.17,440216,Yes
0,55016,US,0.65,532977.91,879414,Yes
0,55020,US,0.54,982419.21,1512926,Yes
0,55028,US,0.29,965732.93,1245795,Yes
0,55030,US,0.08,438325.23,473391,Yes
0,55047,US,0.05,678266.69,712180,Yes
0,55056,US,0.27,508106.6,645295,Yes
0,55079,US,0.5,899793.76,1349691,Yes
0,55080,US,0.56,971248.34,1515147,Yes
0,55115,US,0.91,446969.49,853712,Yes
0,55129,US,0.23,617231.3,759194,Yes
0,55145,US,0.29,298691.63,385312,Yes
0,55151,US,0.47,331243.36,486928,Yes
0,55155,US,0.14,767840.33,875338,Yes
0,55171,US,0.42,618618.68,878439,Yes
0,55194,US,0.88,423810.15,796763,Yes
0,55199,US,0.03,976251.08,1005539,Yes
0,55207,US,0.78,303500.27,540230,Yes
0,55211,US,0.95,459508.44,896041,Yes
0,55241,US,0.69,614489.37,1038487,Yes
0,55270,US,0.51,750120.1,1132681,Yes
0,55285,US,0.25,139590.04,174488,Yes
0,55293,US,0.54,556168.7,856500,Yes
0,55304,US,0.05,260456.4,273479,Yes
0,55305,US,0.32,623934.4,823593,Yes
0,55306,US,0.81,124685.59,225681,Yes
0,55314,US,0.38,167654.6,231363,Yes
0,55327,US,0.82,466133.04,848362,Yes
0,55347,US,0.29,723385.23,933167,Yes
0,55388,US,0.11,130362.25,144702,Yes
0,55391,US,0.17,718675.82,840851,Yes
0,55399,US,0.43,664052.68,949595,Yes
0,55400,US,0.73,678786.8,1174301,Yes
0,55403,US,0.47,919724.95,1351996,Yes
0,55420,US,0.94,690539.42,1339646,Yes
0,55448,US,0.09,686591.39,748385,Yes
0,55450,US,0.18,295521.89,348716,Yes
0,55456,US,0.7,856541.44,1456120,Yes
0,55474,US,0.62,151121.93,244818,Yes
0,55486,US,0.42,425778.39,604605,Yes
0,55502,US,0.08,129297.26,139641,Yes
0,55516,US,0.29,415400.97,535867,Yes
0,55528,US,0.54,412854.07,635795,Yes
0,55531,US,0.21,294214.65,356000,Yes
0,55537,US,0.68,419896.16,705426,Yes
0,55545,US,0.42,128521.49,182501,Yes
0,55551,US,0.41,235455.96,331993,Yes
0,55553,US,0.54,173514.33,267212,Yes
0,55564,US,0.29,326356.07,420999,Yes
0,55567,US,0.88,189617.35,356481,Yes
0,55583,US,0.8,430128.95,774232,Yes
0,55584,US,0.52,661726.02,1005824,Yes
0,55589,US,0.21,909758.27,1100808,Yes
0,55590,US,0.48,316897.32,469008,Yes
0,55601,US,0.84,326997.0,601674,Yes
0,55602,US,0.45,530882.14,769779,Yes
0,55608,US,0.53,750176.34,1147770,Yes
0,55609,US,0.01,300366.3,303370,Yes
0,55625,US,0.1,294280.5,323709,Yes
0,55641,US,0.5,135493.85,203241,Yes
0,55653,US,0.41,242436.89,341836,Yes
0,55657,US,0.9,751198.62,1427277,Yes
0,55669,US,0.38,943942.39,1302640,Yes
0,55673,US,0.44,854571.74,1230583,Yes
0,55713,US,0.79,536253.3,959893,Yes
0,55725,US,0.44,289569.5,416980,Yes
0,55733,US,0.56,467387.92,729125,Yes
0,55758,US,0.9,741231.09,1408339,Yes
0,55764,US,0.48,196504.38,290826,Yes
0,55773,US,0.32,773139.32,1020544,Yes
0,55785,US,0.88,168650.43,317063,Yes
0,55811,US,0.51,250509.41,378269,Yes
0,55813,US,0.44,495993.01,714230,Yes
0,55830,US,0.03,737845.16,759981,Yes
0,55870,US,0.13,534414.98,603889,Yes
0,55876,US,0.22,249440.39,304317,Yes
0,55880,US,0.47,252305.55,370889,Yes
0,55883,US,0.85,655874.9,1213369,Yes
0,55887,US,0.93,773561.52,1492974,Yes
0,55888,US,0.95,348638.46,679845,Yes
0,55897,US,0.49,675960.55,1007181,Yes
0,55910,US,0.21,266390.47,322332,Yes
0,55918,US,0.35,359550.87,485394,Yes
0,55919,US,0.01,902526.79,911552,Yes
0,55943,US,0.45,704123.34,1020979,Yes
0,55954,US,0.62,498556.45,807661,Yes
0,55955,US,0.41,666646.64,939972,Yes
0,55956,US,0.31,249736.8,327155,Yes
0,55979,US,0.24,342943.64,425250,Yes
0,55991,US,0.11,561136.36,622861,Yes
0,55997,US,0.2,209557.94,251470,Yes
0,56006,US,0.87,971474.78,1816658,Yes
0,56010,US,0.55,709257.92,1099350,Yes
0,56015,US,0.81,531883.02,962708,Yes
0,56024,US,0.18,528558.32,623699,Yes
0,56027,US,0.85,168014.98,310828,Yes
0,56034,US,0.13,373781.2,422373,Yes
0,56045,US,0.42,708899.91,1006638,Yes
0,56048,US,0.63,910170.69,1483578,Yes
0,56079,US,0.91,846306.63,1616446,Yes
0,56080,US,0.94,225893.18,438233,Yes
0,56082,US,0.67,841363.8,1405078,Yes
0,56115,US,0.65,721229.89,1190029,Yes
0,56119,US,0.42,509937.82,724112,Yes
0,56139,US,0.64,534309.15,876267,Yes
0,56143,US,0.45,629527.14,912814,Yes
0,56153,US,0.41,148000.65,208681,Yes
0,56163,US,0.58,811451.0,1282093,Yes
0,56181,US,0.71,874717.37,1495767,Yes
0,56187,US,0.85,425416.24,787020,Yes
0,56189,US,0.14,150960.51,172095,Yes
0,56196,US,0.75,486190.27,850833,Yes
0,56215,US,0.53,810026.94,1239341,Yes
0,56221,US,0.38,348677.24,481175,Yes
0,56240,US,0.71,127165.23,217453,Yes
0,56246,US,0.25,933456.69,1166821,Yes
0,56261,US,0.7,706233.28,1200597,Yes
0,56273,US,0.93,723337.23,1396041,Yes
0,56283,US,0.82,577797.51,1051591,Yes
0,56289,US,0.51,658051.62,993658,Yes
0,56293,US,0.28,394593.04,505079,Yes
0,56297,US,0.08,237926.99,256961,Yes
0,56312,US,0.53,479050.84,732948,Yes
0,56317,US,0.25,892291.61,1115365,Yes
0,56322,US,0.41,432607.87,609977,Yes
0,56323,US,0.25,565665.06,707081,Yes
0,56330,US,0.28,310050.91,396865,Yes
0,56338,US,0.57,893122.18,1402202,Yes
0,56340,US,0.36,760888.46,1034808,Yes
0,56341,US,0.97,547256.78,1078096,Yes
0,56344,US,0.06,513654.1,544473,Yes
0,56351,US,0.05,597161.73,627020,Yes
0,56360,US,0.98,642292.58,1271739,Yes
0,56373,US,0.71,887908.48,1518324,Yes
0,56379,US,0.45,919201.55,1332842,Yes
0,56384,US,0.72,506390.95,870992,Yes
0,56386,US,0.89,474714.49,897210,Yes
0,56389,US,0.32,242026.62,319475,Yes
0,56399,US,0.56,341355.3,532514,Yes
0,56414,US,0.14,740289.55,843930,Yes
0,56428,US,0.57,157126.15,246688,Yes
0,56430,US,0.93,907407.29,1751296,Yes
0,56450,US,0.48,577505.31,854708,Yes
0,56462,US,0.16,369717.54,428872,Yes
0,56472,US,0.93,949089.38,1831743,Yes
0,56494,US,0.79,679963.37,1217134,Yes
0,56513,US,0.12,109305.17,122422,Yes
0,56528,US,0.13,290962.71,328788,Yes
0,56560,US,0.69,181354.31,306489,Yes
0,56593,US,0.83,358096.73,655317,Yes
0,56595,US,0.56,343271.31,535503,Yes
0,56597,US,0.5,922688.67,1384033,Yes
0,56599,US,0.9,712779.8,1354282,Yes
0,56602,US,0.1,704171.24,774588,Yes
0,56615,US,0.56,892036.04,1391576,Yes
0,56618,US,0.77,369924.3,654766,Yes
0,56621,US,0.24,561921.98,696783,Yes
0,56637,US,0.12,814337.79,912058,Yes
0,56645,US,0.23,758892.01,933437,Yes
0,56651,US,0.64,169366.68,277761,Yes
0,56661,US,0.93,101549.74,195991,Yes
0,56671,US,0.33,835227.27,1110852,Yes
0,56678,US,0.32,103108.14,136103,Yes
0,56702,US,0.04,394204.95,409973,Yes
0,56704,US,0.21,356767.06,431688,Yes
0,56712,US,0.65,931653.59,1537228,Yes
0,56716,US,0.98,972184.71,1924926,Yes
0,56721,US,0.33,592884.86,788537,Yes
0,56723,US,0.61,314202.49,505866,Yes
0,56737,US,0.66,924068.83,1533954,Yes
0,56739,US,0.32,552596.28,729427,Yes
0,56744,US,0.96,355877.61,697520,Yes
0,56759,US,0.1,201410.79,221552,Yes
0,56763,US,0.42,503378.67,714798,Yes
0,56764,US,0.17,963452.74,1127240,Yes
0,56765,US,0.39,996298.17,1384854,Yes
0,56767,US,0.22,558343.97,681180,Yes
0,56787,US,0.72,926149.42,1592977,Yes
0,56788,US,0.49,361600.88,538785,Yes
0,56809,US,0.83,997447.33,1825329,Yes
0,56816,US,0.84,680911.55,1252877,Yes
0,56818,US,0.94,791003.89,1534548,Yes
0,56858,US,0.69,185195.09,312980,Yes
0,56859,US,0.19,458287.14,545362,Yes
0,56862,US,0.72,385756.84,663502,Yes
0,56877,US,0.37,551551.13,755625,Yes
0,56902,US,0.17,827760.55,968480,Yes
0,56909,US,0.15,374472.69,430644,Yes
0,56916,US,0.62,204164.32,330746,Yes
0,56949,US,0.93,643005.92,1241001,Yes
0,56956,US,0.84,146434.6,269440,Yes
0,56971,US,0.83,731372.26,1338411,Yes
0,56975,US,0.84,970334.98,1785416,Yes
0,57000,US,0.08,875351.12,945379,Yes
0,57003,US,0.18,397718.42,469308,Yes
0,57012,US,0.94,357752.11,694039,Yes
0,57015,US,0.7,712600.71,1211421,Yes
0,57024,US,0.82,838181.02,1525489,Yes
0,57029,US,0.8,115116.81,207210,Yes
0,57030,US,0.78,948201.08,1687798,Yes
0,57038,US,0.03,900236.96,927244,Yes
0,57044,US,0.74,724128.67,1259984,Yes
0,57059,US,0.51,221414.38,334336,Yes
0,57065,US,0.11,643759.25,714573,Yes
0,57085,US,0.28,692360.87,886222,Yes
0,57087,US,0.65,750130.3,1237715,Yes
0,57088,US,0.61,252866.97,407116,Yes
0,57118,US,0.27,220273.39,279747,Yes
0,57125,US,0.98,359817.53,712439,Yes
0,57159,US,0.45,477844.89,692875,Yes
0,57176,US,0.74,963282.66,1676112,Yes
0,57180,US,0.25,661924.5,827406,Yes
0,57190,US,0.04,775666.53,806693,Yes
0,57206,US,0.27,437317.42,555393,Yes
0,57220,US,0.71,532785.24,911063,Yes
0,57226,US,0.39,536332.61,745502,Yes
0,57235,US,0.7,792945.52,1348007,Yes
0,57236,US,0.18,831838.79,981570,Yes
0,57239,US,0.7,316136.32,537432,Yes
0,57244,US,0.35,747075.77,1008552,Yes
0,57269,US,0.57,830399.33,1303727,Yes
0,57273,US,0.03,175324.78,180585,Yes
0,57277,US,0.29,711659.12,918040,Yes
0,57282,US,0.87,518648.22,969872,Yes
0,57303,US,0.86,619403.33,1152090,Yes
0,57316,US,0.49,396260.1,590428,Yes
0,57319,US,0.83,167318.34,306193,Yes
0,57323,US,0.12,150647.43,168725,Yes
0,57325,US,0.49,830362.53,1237240,Yes
0,57340,US,0.72,617377.25,1061889,Yes
0,57356,US,0.08,522414.64,564208,Yes
0,57362,US,0.53,489743.77,749308,Yes
0,57379,US,0.39,568824.99,790667,Yes
0,57381,US,0.44,483798.59,696670,Yes
0,57395,US,0.82,434027.25,789930,Yes
0,57426,US,0.42,706086.45,1002643,Yes
0,57428,US,0.45,677979.43,983070,Yes
0,57429,US,0.91,648827.35,1239260,Yes
0,57430,US,0.52,527956.31,802494,Yes
0,57444,US,0.03,615301.34,633760,Yes
0,57461,US,0.91,262685.14,501729,Yes
0,57465,US,0.24,667164.05,827283,Yes
0,57474,US,0.65,914088.79,1508247,Yes
0,57499,US,0.75,813767.12,1424092,Yes
0,57502,US,0.7,329166.61,559583,Yes
0,57507,US,0.34,969044.82,1298520,Yes
0,57510,US,0.2,352301.82,422762,Yes
0,57523,US,0.59,610410.39,970553,Yes
0,57535,US,0.36,204493.15,278111,Yes
0,57553,US,0.42,162445.19,230672,Yes
0,57566,US,0.68,188049.92,315924,Yes
0,57577,US,0.06,381262.04,404138,Yes
0,57596,US,0.39,858856.08,1193810,Yes
0,57597,US,0.49,493719.32,735642,Yes
0,57603,US,0.19,327985.05,390302,Yes
0,57607,US,0.62,648667.2,1050841,Yes
0,57612,US,0.39,472545.94,656839,Yes
0,57628,US,0.88,527295.37,991315,Yes
0,57660,US,0.2,509922.76,611907,Yes
0,57671,US,0.96,980963.31,1922688,Yes
0,57694,US,0.02,306434.86,312564,Yes
0,57695,US,0.28,260152.1,332995,Yes
0,57716,US,0.05,360657.86,378691,Yes
0,57722,US,0.12,565975.34,633892,Yes
0,57730,US,0.82,415818.09,756789,Yes
0,57740,US,0.76,488785.26,860262,Yes
0,57763,US,0.92,987770.51,1896519,Yes
0,57790,US,0.53,581499.73,889695,Yes
0,57807,US,0.97,144968.01,285587,Yes
